0.58959135	0.99999	1
0.58959135	0.9996	1
0.58959135	0.99956	1
0.58959135	0.99996	1
0.58959135	0.99995	1
0.58959135	0.99991	1
0.58959135	0.9999	1
0.58959135	0.99875	1
0.58959135	0.99997	1
0.58959135	0.99999	1
0.58959135	0.99981	1
0.58959135	0.99999	1
0.58959135	1	1
0.58959135	0.99998	1
0.58959135	0.99998	1
0.58959135	1	1
0.58959135	0.97355	1
0.58959135	0.99917	1
0.58959135	0.99939	1
0.58959135	0.99968	1
0.58959135	0.9998	1
0.58959135	0.99999	1
0.58959135	0.99999	1
0.58959135	0.99437	1
0.58959135	0.99953	1
0.60199737	0.99998	1
0.60438808	0.99999	1
0.60438808	0.99925	1
0.63257018	1	1
0.63257018	1	1
0.63257018	0.99997	1
0.63257018	0.99999	1
0.63257018	0.99997	1
0.63257018	0.99994	1
0.63257018	1	1
0.63257018	1	1
0.63257018	0.99999	1
0.63257018	1	1
0.63257018	0.99989	1
0.63257018	0.99988	1
0.63257018	1	1
0.63257018	0.99919	1
0.63257018	1	1
0.63257018	0.99989	1
0.63257018	0.99998	1
0.63257018	0.99992	1
0.63257018	0.99999	1
0.63257018	0.99999	1
0.63257018	0.99997	1
0.63257018	0.99999	1
0.63257018	0.99999	1
0.63257018	1	1
0.63257018	0.99998	1
0.63257018	0.99984	1
0.63257018	1	1
0.63257018	0.99996	1
0.63257018	0.99996	1
0.63257018	1	1
0.63257018	1	1
0.63257018	1	1
0.63257018	1	1
0.63257018	1	1
0.63257018	0.99999	1
0.63257018	0.99995	1
0.63257018	0.99999	1
0.63257018	1	1
0.63257018	0.99998	1
0.63257018	0.99999	1
0.63257018	0.99999	1
0.63257018	1	1
0.63257018	0.99998	1
0.64382089	0.99955	1
0.64653297	0.99998	1
0.64653297	1	1
0.64653297	1	1
0.64653297	0.99995	1
0.64653297	0.99999	1
0.64653297	0.99995	1
0.64653297	0.99997	1
0.64653297	0.99998	1
0.64653297	1	1
0.64653297	0.99978	1
0.64653297	0.99972	1
0.64653297	0.99921	1
0.64653297	0.99996	1
0.64653297	1	1
0.64653297	0.99978	1
0.64653297	0.99994	1
0.64653297	0.99998	1
0.64653297	0.99998	1
0.64653297	0.99994	1
0.64653297	1	1
0.64653297	0.99997	1
0.64653297	1	1
0.64653297	0.99997	1
0.64653297	1	1
0.64653297	0.99998	1
0.64653297	0.99929	1
0.64653297	0.99999	1
0.64653297	0.99989	1
0.64653297	1	1
0.64653297	0.99976	1
0.64653297	1	1
0.64653297	0.99882	1
0.64653297	1	1
0.64653297	0.99997	1
0.64653297	0.99995	1
0.64653297	0.99903	1
0.64653297	0.99999	1
0.64653297	0.99965	1
0.64653297	0.99999	1
0.64653297	0.99987	1
0.64653297	1	1
0.64653297	0.99995	1
0.64653297	0.99995	1
0.70838521	0.99961	1
0.74136088	0.99979	1
0.76004924	0.99982	1
0.76362164	1	1
0.78396645	0.9999	1
0.8140582	0.99705	1
0.8140582	1	1
0.8140582	0.99986	1
0.8140582	1	1
0.8140582	0.99891	1
0.8140582	0.99993	1
0.8140582	1	1
0.8140582	0.99951	1
0.8140582	0.99997	1
0.8140582	0.99962	1
0.8140582	0.99989	1
0.8140582	1	1
0.8140582	0.99943	1
0.8140582	0.99998	1
0.8140582	0.99996	1
0.8140582	0.9991	1
0.8140582	0.99937	1
0.8140582	1	1
0.8140582	0.99998	1
0.8140582	0.9977	1
0.8140582	0.99832	1
0.8140582	0.99988	1
0.8140582	1	1
0.8140582	0.99997	1
0.8140582	0.99998	1
0.8140582	0.99995	1
0.8140582	0.99994	1
0.8140582	1	1
0.8140582	0.99939	1
0.8140582	0.99994	1
0.8140582	0.99998	1
0.8140582	0.99996	1
0.8140582	0.99999	1
0.8140582	0.94053	1
0.8140582	0.99994	1
0.8140582	0.99997	1
0.8140582	0.99988	1
0.8140582	1	1
0.8140582	0.99997	1
0.8140582	0.99847	1
0.8140582	0.99983	1
0.8140582	0.99948	1
0.8140582	1	1
0.8140582	0.99997	1
0.8140582	0.99995	1
0.8140582	0.99981	1
0.8140582	0.99996	1
0.8140582	1	1
0.8140582	0.99473	1
0.8140582	0.99954	1
0.8140582	0.99978	1
0.8140582	0.99977	1
0.8140582	1	1
0.8140582	0.99984	1
0.8140582	0.9977	1
0.8140582	0.99999	1
0.8140582	0.9994	1
0.8140582	0.99751	1
0.8140582	0.99997	1
0.8140582	0.99973	1
0.8140582	1	1
0.8140582	0.99989	1
0.8140582	0.99939	1
0.8140582	0.99994	1
0.8140582	0.99998	1
0.8140582	0.99999	1
0.8140582	0.9996	1
0.8140582	0.99986	1
0.8140582	0.9999	1
0.8140582	0.9832	1
0.8140582	1	1
0.8140582	0.99993	1
0.8140582	0.99842	1
0.8140582	0.99585	1
0.8140582	0.99848	1
0.8140582	1	1
0.8140582	0.99162	1
0.8140582	0.9999	1
0.8140582	0.99898	1
0.8140582	0.82855	1
0.8140582	0.99999	1
0.8140582	0.99997	1
0.8140582	0.99986	1
0.8140582	0.99988	1
0.8140582	0.9999	1
0.8140582	1	1
0.8140582	0.99969	1
0.8140582	0.99995	1
0.8140582	0.99996	1
0.8140582	0.99937	1
0.8140582	1	1
0.8140582	0.99613	1
0.8140582	0.99957	1
0.8140582	0.99998	1
0.8140582	1	1
0.8140582	0.96519	1
0.8140582	0.99996	1
0.8140582	0.9999	1
0.8140582	0.99963	1
0.8140582	1	1
0.8140582	0.99978	1
0.8140582	0.99996	1
0.8140582	0.99951	1
0.8140582	0.99981	1
0.8140582	1	1
0.8140582	0.99991	1
0.8140582	0.99993	1
0.8140582	0.99993	1
0.8140582	0.99893	1
0.8140582	1	1
0.8140582	0.99995	1
0.8140582	0.99994	1
0.8140582	0.99981	1
0.8140582	0.99972	1
0.8140582	1	1
0.8140582	0.99935	1
0.8140582	0.99993	1
0.8140582	0.99994	1
0.8140582	0.99739	1
0.8140582	1	1
0.8140582	0.99973	1
0.8140582	0.99993	1
0.8140582	0.99955	1
0.8140582	0.99985	1
0.8140582	1	1
0.8140582	0.99998	1
0.8140582	0.99945	1
0.8140582	0.99981	1
0.8140582	0.99994	1
0.8140582	0.99998	1
0.8140582	0.99975	1
0.8140582	0.99996	1
0.8140582	0.99996	1
0.8140582	0.99995	1
0.8140582	0.99972	1
0.8140582	1	1
0.8140582	0.99982	1
0.8140582	0.9996	1
0.8140582	0.99996	1
0.8140582	0.99998	1
0.8140582	0.99183	1
0.8140582	0.99991	1
0.8140582	0.99983	1
0.8140582	0.99991	1
0.8140582	0.99491	1
0.8140582	1	1
0.8140582	0.99993	1
0.8140582	0.99976	1
0.8140582	0.99989	1
0.8140582	0.99695	1
0.8140582	1	1
0.8140582	0.99998	1
0.8140582	0.99985	1
0.8140582	0.99995	1
0.8140582	0.99997	1
0.8140582	0.99997	1
0.8140582	0.99999	1
0.8140582	0.99963	1
0.8140582	0.972	1
0.8140582	0.99986	1
0.8140582	0.99999	1
0.8140582	0.99994	1
0.8140582	0.99739	1
0.8140582	0.99993	1
0.8140582	0.99987	1
0.8140582	1	1
0.8140582	0.99994	1
0.8140582	0.99988	1
0.8140582	0.99961	1
0.8140582	1	1
0.8140582	0.99991	1
0.8140582	0.99992	1
0.8140582	0.99982	1
0.8140582	0.99997	1
0.8140582	1	1
0.8140582	0.99942	1
0.8140582	0.99908	1
0.8140582	0.99991	1
0.8140582	1	1
0.8140582	0.99997	1
0.8140582	0.99994	1
0.8140582	1	1
0.8140582	0.99058	1
0.8140582	0.99929	1
0.8140582	1	1
0.8140582	1	1
0.8140582	1	1
